Year,CHIRPS_Precipitation,Region
2022,629.1750827431679,West Darfur
2023,498.35550772119313,West Darfur
2024,657.1876129193115,West Darfur
2000,1147.9271562099457,Ashanti
2001,1172.9124793410301,Ashanti
2002,1422.7203673124313,Ashanti
2003,1381.0394177436829,Ashanti
2004,1292.9465309381485,Ashanti
2005,1257.8565307855606,Ashanti
2006,1301.0084139108658,Ashanti
2007,1718.8966941833496,Ashanti
2008,1564.288304567337,Ashanti
2009,1364.054628789425,Ashanti
2010,1381.9064764976501,Ashanti
2011,1621.6927375793457,Ashanti
2012,1148.7686759829521,Ashanti
2013,1020.398965716362,Ashanti
2014,1197.2598831653595,Ashanti
2015,1081.8018237352371,Ashanti
2016,1195.1676524877548,Ashanti
2017,1253.107971251011,Ashanti
2018,1351.431770607829,Ashanti
2019,1429.614681392908,Ashanti
2020,1230.2424203157425,Ashanti
2021,1566.4145293235779,Ashanti
2022,1536.1304306387901,Ashanti
2023,1495.8017046451569,Ashanti
2024,1182.8331417441368,Ashanti
2000,-3659634.0,Boueni
2001,-3649635.0,Boueni
2002,-3649635.0,Boueni
2003,-3649635.0,Boueni
2004,-3659634.0,Boueni
2005,-3649635.0,Boueni
2006,-3649635.0,Boueni
2007,-3649635.0,Boueni
2008,-3659634.0,Boueni
2009,-3649635.0,Boueni
2010,-3649635.0,Boueni
2011,-3649635.0,Boueni
2012,-3659634.0,Boueni
2013,-3649635.0,Boueni
2014,-3649635.0,Boueni
2015,-3649635.0,Boueni
2016,-3659634.0,Boueni
2017,-3649635.0,Boueni
2018,-3649635.0,Boueni
2019,-3649635.0,Boueni
2020,-3659634.0,Boueni
2021,-3649635.0,Boueni
2022,-3649635.0,Boueni
2023,-3649635.0,Boueni
2024,-3659634.0,Boueni
2000,990.7571062296629,Sichuan
2001,1007.8624810874462,Sichuan
2002,874.9504289329052,Sichuan
2003,1005.8141316771507,Sichuan
2004,1029.7801889032125,Sichuan
2005,1025.0162960365415,Sichuan
2006,868.6200391352177,Sichuan
2007,856.10398209095,Sichuan
2008,928.509550254792,Sichuan
2009,981.7853593211621,Sichuan
2010,1056.2887073010206,Sichuan
2011,1023.806360065937,Sichuan
2012,953.7109347432852,Sichuan
2013,1074.9981307387352,Sichuan
2014,1073.2061655521393,Sichuan
2015,1106.5950918793678,Sichuan
2016,1061.8577509969473,Sichuan
2017,1082.3978664129972,Sichuan
2018,1119.7143662832677,Sichuan
2019,1170.915156044066,Sichuan
2020,1114.9658891409636,Sichuan
2021,1076.9569051265717,Sichuan
2022,1043.481563359499,Sichuan
2023,995.9273081123829,Sichuan
2024,1170.5951528921723,Sichuan
2000,4243.3826278448105,Aklan
2001,3497.8934240341187,Aklan
2002,2025.9667723178864,Aklan
2003,2415.604869246483,Aklan
2004,2657.954463005066,Aklan
2005,3029.7424458265305,Aklan
2006,3365.680780649185,Aklan
2007,3579.319186925888,Aklan
2008,4441.085436582565,Aklan
2009,3582.9007329940796,Aklan
2010,3594.8877141475677,Aklan
2011,4431.140054941177,Aklan
2012,3734.2899962067604,Aklan
2013,3627.459050655365,Aklan
2014,3411.342029094696,Aklan
2015,1972.2375197410583,Aklan
2016,2787.49595785141,Aklan
2017,3856.6085302829742,Aklan
2018,2723.268774688244,Aklan
2019,2674.8927710190765,Aklan
2020,3311.0499790906906,Aklan
2021,3658.5902807712555,Aklan
2022,3581.0112080574036,Aklan
2023,2977.237379193306,Aklan
2024,3389.824056714773,Aklan
2000,317.77784180641174,Qazvin
2001,298.13402557373047,Qazvin
2002,328.59830924868584,Qazvin
2003,355.83690226078033,Qazvin
2004,467.25613617897034,Qazvin
2005,387.3100242614746,Qazvin
2006,391.8473777770996,Qazvin
2007,426.13580000400543,Qazvin
2008,281.40866005420685,Qazvin
2009,370.72515522595495,Qazvin
2010,355.53100430965424,Qazvin
2011,359.0719496011734,Qazvin
2012,361.3659901022911,Qazvin
2013,384.7483426332474,Qazvin
2014,256.4287528395653,Qazvin
2015,286.18210434913635,Qazvin
2016,312.88406896591187,Qazvin
2017,274.54570561647415,Qazvin
2018,401.69797327555716,Qazvin
2019,481.39897083622054,Qazvin
2020,453.45629248724595,Qazvin
2021,253.69467723369598,Qazvin
2022,243.1779959838684,Qazvin
2023,275.2109301611781,Qazvin
2024,272.69100682652333,Qazvin
2000,277.84763342142105,Nakhchivan
2001,335.1271506547928,Nakhchivan
2002,398.3465176820755,Nakhchivan
2003,427.31414270401,Nakhchivan
2004,365.2350748628378,Nakhchivan
2005,417.7344115972519,Nakhchivan
2006,392.421073615551,Nakhchivan
2007,416.356724858284,Nakhchivan
2008,309.17031794786453,Nakhchivan
2009,459.9373247921467,Nakhchivan
2010,489.7625935971737,Nakhchivan
2011,468.15853732824326,Nakhchivan
2012,385.9879102408886,Nakhchivan
2013,377.9793774485588,Nakhchivan
2014,396.1988306939602,Nakhchivan
2015,400.4365837275982,Nakhchivan
2016,465.0217288136482,Nakhchivan
2017,376.2689507007599,Nakhchivan
2018,633.6292023211718,Nakhchivan
2019,473.6461313664913,Nakhchivan
2020,413.92098613350936,Nakhchivan
2021,326.23416140675545,Nakhchivan
2022,374.0413146789542,Nakhchivan
2023,546.4939752221107,Nakhchivan
2024,612.902018503737,Nakhchivan
2000,1604.4296185970306,Morazan
2001,1619.997913479805,Morazan
2002,1787.2497472167015,Morazan
2003,1987.1496487259865,Morazan
2004,1742.8489680290222,Morazan
2005,2260.7465032339096,Morazan
2006,2087.483113527298,Morazan
2007,1847.1965028047562,Morazan
2008,2106.369044959545,Morazan
2009,1826.761586010456,Morazan
2010,2485.2399694919586,Morazan
2011,2155.625023961067,Morazan
2012,1821.353415057063,Morazan
2013,1956.4716690778732,Morazan
2014,1672.935153245926,Morazan
2015,1421.7811214923859,Morazan
2016,1608.257247209549,Morazan
2017,1753.431770682335,Morazan
2018,1597.6437399536371,Morazan
2019,1553.2820421883953,Morazan
2020,2975.5533870458603,Morazan
2021,1610.4891132116318,Morazan
2022,1858.1604770421982,Morazan
2023,1680.5422632694244,Morazan
2024,2116.3929737210274,Morazan
2000,4558.875082731247,Leyte
2001,4506.036393404007,Leyte
2002,3050.1602210998535,Leyte
2003,3646.140355825424,Leyte
2004,2850.863736629486,Leyte
2005,3305.1703757047653,Leyte
2006,3498.805495262146,Leyte
2007,3986.4727498292923,Leyte
2008,5458.844052314758,Leyte
2009,4242.454303264618,Leyte
2010,3374.770131587982,Leyte
2011,6544.190705299377,Leyte
2012,4134.6861000061035,Leyte
2013,4183.785947084427,Leyte
2014,4787.2668306827545,Leyte
2015,2681.350992679596,Leyte
2016,3000.2782769203186,Leyte
2017,4845.545102357864,Leyte
2018,4761.448942124844,Leyte
2019,2485.324505522847,Leyte
2020,3348.1890882477164,Leyte
2021,5259.618687450886,Leyte
2022,5288.156343460083,Leyte
2023,4305.219771146774,Leyte
2024,3070.9742422029376,Leyte
2000,1673.8391879796982,Tra Vinh
2001,1629.0298157334328,Tra Vinh
2002,1388.3015962839127,Tra Vinh
2003,1716.2628690600395,Tra Vinh
2004,1307.0093009471893,Tra Vinh
2005,1396.7989097833633,Tra Vinh
2006,1283.9677920341492,Tra Vinh
2007,1717.4747146368027,Tra Vinh
2008,1449.2149442136288,Tra Vinh
2009,1286.4258405566216,Tra Vinh
2010,1597.670933008194,Tra Vinh
2011,1291.800658106804,Tra Vinh
2012,1416.344841837883,Tra Vinh
2013,1460.1402197778225,Tra Vinh
2014,1245.3676213622093,Tra Vinh
2015,1270.4162871837616,Tra Vinh
2016,1753.597069978714,Tra Vinh
2017,1559.90822827816,Tra Vinh
2018,1383.3158654067665,Tra Vinh
2019,1160.932625712794,Tra Vinh
2020,1524.9443038329482,Tra Vinh
2021,1503.6187601089478,Tra Vinh
2022,1723.7687280401587,Tra Vinh
2023,1494.381278038025,Tra Vinh
2024,1804.8260948803518,Tra Vinh
2000,1803.3331866264343,Oddar Meanchey
2001,1549.1979076266289,Oddar Meanchey
2002,1704.8046993017197,Oddar Meanchey
2003,1651.4378665685654,Oddar Meanchey
2004,1698.7210094928741,Oddar Meanchey
2005,1630.2537093162537,Oddar Meanchey
2006,1694.872929573059,Oddar Meanchey
2007,1800.3022130727768,Oddar Meanchey
2008,1752.8857679367065,Oddar Meanchey
2009,1894.6165892481804,Oddar Meanchey
2010,1491.8652247190475,Oddar Meanchey
2011,1954.7492997646332,Oddar Meanchey
2012,1769.3800669908524,Oddar Meanchey
2013,1847.8938678503036,Oddar Meanchey
2014,1714.9834490418434,Oddar Meanchey
2015,1453.2693614959717,Oddar Meanchey
2016,1779.3596925735474,Oddar Meanchey
2017,1837.6394836902618,Oddar Meanchey
2018,1463.7376999258995,Oddar Meanchey
2019,1484.1810434311628,Oddar Meanchey
2020,1767.3476106226444,Oddar Meanchey
2021,1795.0424187779427,Oddar Meanchey
2022,2204.0666365027428,Oddar Meanchey
2023,1612.6291289329529,Oddar Meanchey
2024,1388.4274958156311,Oddar Meanchey
2000,1831.2628169059753,Dien Bien
2001,1737.3618350028992,Dien Bien
2002,1744.773544549942,Dien Bien
2003,1546.049909710884,Dien Bien
2004,1665.4680898189545,Dien Bien
2005,1665.8792287111282,Dien Bien
2006,1485.6254938840866,Dien Bien
2007,1833.2938668727875,Dien Bien
2008,1881.2595753669739,Dien Bien
2009,1434.9538860321045,Dien Bien
2010,1448.827875137329,Dien Bien
2011,1311.679063796997,Dien Bien
2012,1707.0459582209587,Dien Bien
2013,1523.6444687843323,Dien Bien
2014,1734.4215717315674,Dien Bien
2015,1717.3821914196014,Dien Bien
2016,1958.162033200264,Dien Bien
2017,1863.239374279976,Dien Bien
2018,1996.6654369831085,Dien Bien
2019,1502.8501818180084,Dien Bien
2020,2063.1452824622393,Dien Bien
2021,1580.9237024784088,Dien Bien
2022,1974.9378279075027,Dien Bien
2023,1454.355393409729,Dien Bien
2024,2066.3244086956,Dien Bien
2000,64.82996726036072,Ghardaia
2001,57.69383642077446,Ghardaia
2002,63.722296357154846,Ghardaia
2003,70.70613467693329,Ghardaia
2004,93.42805176973343,Ghardaia
2005,58.07882717251778,Ghardaia
2006,88.47302642464638,Ghardaia
2007,61.03733353316784,Ghardaia
2008,103.03508865833282,Ghardaia
2009,105.86242598295212,Ghardaia
2010,76.92700162529945,Ghardaia
2011,103.85769119858742,Ghardaia
2012,87.39584940671921,Ghardaia
2013,77.93871882557869,Ghardaia
2014,62.44909191131592,Ghardaia
2015,63.86164355278015,Ghardaia
2016,58.666422605514526,Ghardaia
2017,60.90109297633171,Ghardaia
2018,77.31261202906171,Ghardaia
2019,94.5660658588422,Ghardaia
2020,63.22098692951295,Ghardaia
2021,60.71649716794491,Ghardaia
2022,62.18467841976144,Ghardaia
2023,36.693040668964386,Ghardaia
2024,81.03228258276249,Ghardaia
2000,2119.3672710061073,Goias
2001,1684.9328838586807,Goias
2002,1373.2896208763123,Goias
2003,1624.065178990364,Goias
2004,1780.6833600997925,Goias
2005,1718.1091226041317,Goias
2006,1681.2157423496246,Goias
2007,1600.8998892307281,Goias
2008,1842.0232532024384,Goias
2009,1986.0805985927582,Goias
2010,1491.775498867035,Goias
2011,2058.714837193489,Goias
2012,1520.6305631399155,Goias
2013,1813.617503643036,Goias
2014,1744.5182429552078,Goias
2015,1763.3052684664726,Goias
2016,1619.7271928787231,Goias
2017,1690.5342631340027,Goias
2018,1743.9538128748536,Goias
2019,1658.655449693706,Goias
2020,1643.403094914458,Goias
2021,1613.6900668144226,Goias
2022,1599.7089102977116,Goias
2023,1370.4268522262573,Goias
2024,1839.8668526555703,Goias
2000,2006.1914821863174,Ubon Ratchathani
2001,1886.0005272626877,Ubon Ratchathani
2002,2046.6270602941513,Ubon Ratchathani
2003,1945.5430063009262,Ubon Ratchathani
2004,2059.8222199082375,Ubon Ratchathani
2005,2108.615063548088,Ubon Ratchathani
2006,2013.003934621811,Ubon Ratchathani
2007,2221.5780193805695,Ubon Ratchathani
2008,1824.9566371440887,Ubon Ratchathani
2009,2065.4954695105553,Ubon Ratchathani
2010,1899.3604097366333,Ubon Ratchathani
2011,2380.525338411331,Ubon Ratchathani
2012,2040.8369598388672,Ubon Ratchathani
2013,2416.3749532699585,Ubon Ratchathani
2014,2293.4064643383026,Ubon Ratchathani
2015,1601.0027602910995,Ubon Ratchathani
2016,1978.7072559595108,Ubon Ratchathani
2017,2377.104974269867,Ubon Ratchathani
2018,2392.8457477092743,Ubon Ratchathani
2019,2055.3969813297736,Ubon Ratchathani
2020,1824.2170610278845,Ubon Ratchathani
2021,2163.8993434906006,Ubon Ratchathani
2022,2599.951987504959,Ubon Ratchathani
2023,2161.446857213974,Ubon Ratchathani
2024,2051.627575844389,Ubon Ratchathani
2000,374.2707915008068,Sanliurfa
2001,532.6704120635986,Sanliurfa
2002,351.9071172475815,Sanliurfa
2003,479.99780732393265,Sanliurfa
2004,516.7463134527206,Sanliurfa
2005,351.73756912350655,Sanliurfa
2006,382.72264981269836,Sanliurfa
2007,384.95727713406086,Sanliurfa
2008,248.19095242023468,Sanliurfa
2009,406.0280681848526,Sanliurfa
2010,364.9391279965639,Sanliurfa
2011,371.0331805944443,Sanliurfa
2012,528.1728229820728,Sanliurfa
2013,408.05775409936905,Sanliurfa
2014,419.2658388912678,Sanliurfa
2015,422.4364596605301,Sanliurfa
2016,373.3244736790657,Sanliurfa
2017,270.694478392601,Sanliurfa
2018,672.1298573352396,Sanliurfa
2019,599.960294879696,Sanliurfa
2020,432.2349441695619,Sanliurfa
2021,316.19224125146866,Sanliurfa
2022,416.7995965462178,Sanliurfa
2023,450.5474550127983,Sanliurfa
2024,426.089545478113,Sanliurfa
2000,349.8772337436676,Tahoua
2001,411.33621979071177,Tahoua
2002,389.8716266259805,Tahoua
2003,379.58040630817413,Tahoua
2004,334.6215556828538,Tahoua
2005,378.5620070397854,Tahoua
2006,401.8852815730497,Tahoua
2007,378.4000998467462,Tahoua
2008,411.98323464393616,Tahoua
2009,321.8802990942786,Tahoua
2010,377.5854070186615,Tahoua
2011,316.1789218187332,Tahoua
2012,405.9550071954727,Tahoua
2013,340.025555729866,Tahoua
2014,356.5074428319931,Tahoua
2015,379.9812978738919,Tahoua
2016,367.45233103632927,Tahoua
2017,308.2549114525318,Tahoua
2018,461.80057985149324,Tahoua
2019,357.00773916972685,Tahoua
2020,519.6513522171742,Tahoua
2021,365.6785510852933,Tahoua
2022,365.8251665739226,Tahoua
2023,367.8096208050847,Tahoua
2024,536.9017376704151,Tahoua
2000,3714.886297225952,Guadalcanal
2001,3555.295830845833,Guadalcanal
2002,3461.839546561241,Guadalcanal
2003,2503.764011859894,Guadalcanal
2004,3267.353589564562,Guadalcanal
2005,2437.810446500778,Guadalcanal
2006,3881.029430747032,Guadalcanal
2007,3553.3956421017647,Guadalcanal
2008,3211.361106097698,Guadalcanal
2009,3581.6660704016685,Guadalcanal
2010,3472.37008446455,Guadalcanal
2011,3046.9061121940613,Guadalcanal
2012,3735.325408577919,Guadalcanal
2013,3540.127524614334,Guadalcanal
2014,3554.9819197058678,Guadalcanal
2015,3725.8919212818146,Guadalcanal
2016,3461.612022817135,Guadalcanal
2017,3822.8797862529755,Guadalcanal
2018,3908.5317335128784,Guadalcanal
2019,3252.8272616155446,Guadalcanal
2020,3490.6668924093246,Guadalcanal
2021,3205.475615501404,Guadalcanal
2022,3280.51413988322,Guadalcanal
2023,4068.5416454076767,Guadalcanal
2024,3813.7052979767323,Guadalcanal
2000,1223.6145040988922,Ang Thong
2001,1065.1809887886047,Ang Thong
2002,1049.1401072740555,Ang Thong
2003,1162.814033985138,Ang Thong
2004,903.8822121620178,Ang Thong
2005,1374.5862243175507,Ang Thong
2006,1083.8451783657074,Ang Thong
2007,1190.3498275279999,Ang Thong
2008,1340.1613247394562,Ang Thong
2009,1216.6605380773544,Ang Thong
2010,1381.8140150904655,Ang Thong
2011,1359.3957753181458,Ang Thong
2012,1239.205981850624,Ang Thong
2013,1278.2133075594902,Ang Thong
2014,1279.3962114453316,Ang Thong
2015,1104.309719145298,Ang Thong
2016,1156.0489809513092,Ang Thong
2017,1526.9587751626968,Ang Thong
2018,1085.7258235774511,Ang Thong
2019,715.8635930214077,Ang Thong
2020,1135.141577405855,Ang Thong
2021,1367.1164412498474,Ang Thong
2022,1579.3687348421663,Ang Thong
2023,825.6733290553093,Ang Thong
2024,1110.5074622901157,Ang Thong
2000,1543.3086752295494,Vinh Phuc
2001,1909.3214248418808,Vinh Phuc
2002,1561.750286579132,Vinh Phuc
2003,1467.080742776394,Vinh Phuc
2004,1615.2492623329163,Vinh Phuc
2005,1655.1549054384232,Vinh Phuc
2006,1415.6281561851501,Vinh Phuc
2007,1488.509098291397,Vinh Phuc
2008,1879.40842461586,Vinh Phuc
2009,1382.0075322389603,Vinh Phuc
2010,1539.8183023929596,Vinh Phuc
2011,1612.7593262195587,Vinh Phuc
2012,1890.4437464475632,Vinh Phuc
2013,1769.444197177887,Vinh Phuc
2014,1684.8454282283783,Vinh Phuc
2015,1862.5106060504913,Vinh Phuc
2016,1726.8925993442535,Vinh Phuc
2017,2112.3500975370407,Vinh Phuc
2018,1918.5525598526,Vinh Phuc
2019,1663.0702860951424,Vinh Phuc
2020,1464.198877569288,Vinh Phuc
2021,1715.0554473400116,Vinh Phuc
2022,1696.4294731765985,Vinh Phuc
2023,1422.9774568080902,Vinh Phuc
2024,2379.62400930524,Vinh Phuc
2000,1408.7566081285477,Jeollabuk-do
2001,915.9619941711426,Jeollabuk-do
2002,1296.621881723404,Jeollabuk-do
2003,1707.539424419403,Jeollabuk-do
2004,1422.9098505973816,Jeollabuk-do
2005,1430.6864721179008,Jeollabuk-do
2006,1260.940723657608,Jeollabuk-do
2007,1538.1993052959442,Jeollabuk-do
2008,1051.7245537638664,Jeollabuk-do
2009,1226.2485568523407,Jeollabuk-do
2010,1529.0915209054947,Jeollabuk-do
2011,1510.3320388793945,Jeollabuk-do
2012,1553.8057675361633,Jeollabuk-do
2013,1157.1378481388092,Jeollabuk-do
2014,1201.219767332077,Jeollabuk-do
2015,996.6077868938446,Jeollabuk-do
2016,1212.8057025671005,Jeollabuk-do
2017,913.3368961811066,Jeollabuk-do
2018,1340.5504256198183,Jeollabuk-do
2019,1188.4168068631552,Jeollabuk-do
2020,1675.769103743136,Jeollabuk-do
2021,1503.0463767051697,Jeollabuk-do
2022,939.4879395049065,Jeollabuk-do
2023,1306.2211685180664,Jeollabuk-do
2024,1361.105673362792,Jeollabuk-do
2000,2370.7540251016617,Bioko Sur
2001,2190.3259587287903,Bioko Sur
2002,2557.4376586675644,Bioko Sur
2003,2285.1260759830475,Bioko Sur
2004,2438.6770607233047,Bioko Sur
2005,1888.7965333461761,Bioko Sur
2006,2668.5223900079727,Bioko Sur
2007,2868.8967790603638,Bioko Sur
2008,2479.567034840584,Bioko Sur
2009,2357.240179181099,Bioko Sur
2010,2325.5466723442078,Bioko Sur
2011,2231.4768382310867,Bioko Sur
2012,2108.4267160892487,Bioko Sur
2013,2289.855762243271,Bioko Sur
2014,2133.236344575882,Bioko Sur
2015,1779.9273569583893,Bioko Sur
2016,2447.4488236904144,Bioko Sur
2017,2197.9296340942383,Bioko Sur
2018,2431.6249367445707,Bioko Sur
2019,2556.5595124661922,Bioko Sur
2020,2829.556464135647,Bioko Sur
2021,2830.283774793148,Bioko Sur
2022,2028.0951918363571,Bioko Sur
2023,1950.9385236501694,Bioko Sur
2024,2315.4706978797913,Bioko Sur
2000,422.7426311969757,Chuy
2001,415.99315562844276,Chuy
2002,586.6094616651535,Chuy
2003,590.6275722980499,Chuy
2004,457.51235572993755,Chuy
2005,462.7511011362076,Chuy
2006,475.5808033198118,Chuy
2007,373.13422195613384,Chuy
2008,374.9237888753414,Chuy
2009,497.72942888736725,Chuy
2010,532.9594839215279,Chuy
2011,525.1567853242159,Chuy
2012,410.66816541552544,Chuy
2013,394.77190025895834,Chuy
2014,435.0722794383764,Chuy
2015,475.3895647674799,Chuy
2016,647.3122633695602,Chuy
2017,443.0201308131218,Chuy
2018,435.7047953833826,Chuy
2019,385.0766537076306,Chuy
2020,371.5057755782814,Chuy
2021,319.5948025137186,Chuy
2022,440.8725747950375,Chuy
2023,266.1721224784851,Chuy
2024,399.0088674963097,Chuy
2000,-3659634.0,Annobon
2001,-3649635.0,Annobon
2002,-3649635.0,Annobon
